Time,State,Progress,Total,Trump Share,Trump Vote,Biden Share,Biden Vote,Other Share,Other Vote,Adjusted Progress,Biden Projection,Trump Projection
2020-11-07 11:30:18.407031,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784685.7765727777,1804936.7655059355
2020-11-07 11:40:29.642188,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784646.0844947486,1804964.2195116298
2020-11-07 11:50:40.739127,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784607.417609028,1804990.9741354866
2020-11-07 12:00:52.409815,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784569.7368875672,1805017.0560022905
2020-11-07 12:11:04.647193,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784533.0052584785,1805042.490402345
2020-11-07 12:21:15.666710,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784497.1874850541,1805067.3013740408
2020-11-07 12:31:26.888807,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784462.2500536686,1805091.5117803512
2020-11-07 12:41:38.381351,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784428.1610693655,1805115.1433798033
2020-11-07 12:51:50.360092,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784394.8901597634,1805138.216892279
2020-11-07 13:02:02.516918,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784362.4083850125,1805160.7520606038
2020-11-07 13:12:14.035349,AZ,0.9,3282495,0.48937469820974594,1606370,0.49564218681216576,1626943,0.014983114978088314,49182,0.8999999999999999,1784330.688154294,1805182.767706918
